"Brand","Optus Model Name","Telstra Model Name","Model Info","Year","Chipset","TAC","Optus Status","Telstra Status","Vodafone Status"
"OPPO","OPPO R1S","Oppo R8007","","","","86418202","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1L","Oppo R8006","","","","35612104","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1K","Oppo R831L R8001","","","","86542502","Device is Blocked","B28 Limited","Unknown"
"OPPO","OPPO R1K","Oppo R831K","","","","86481602","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1C","Oppo R8207","","","","86791002","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1C","Oppo R8207","","","","86727502","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R1C","Oppo R8207","","","","86568502","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R17 PRO","Oppo PBDM00","","","","86911803","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R17 PRO","Oppo PBDT00","","","","86911703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R17 PRO","Oppo CPH1877","","","","86364604","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO R17 PRO","Oppo PBDM00","","","","86263804","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R17 PRO","Oppo CPH1877","","","","86162904","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R17 PRO","Oppo CPH1877","","","","86074504","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO R17 PRO","Oppo CPH1877","","","","86053304","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO R17 NEO","Oppo CPH1893","","","","86987504","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R17 NEO","Oppo CPH1893","","","","86377204","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86927104","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86822704","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86660504","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86621104","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86475804","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86358304","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15X","Oppo PBCM10","","","","86196704","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R15 PRO","Oppo CPH1833","","","","86985903","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R15 PRO","Oppo CPH1831","","","","86880403","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO R15 PRO","Oppo CPH1831","","","","86732204","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R15 PRO","Oppo R15 Pro","","","","86110304","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO R15 DREAM MIRROR EDITION","Oppo PAAT00","","","","86909703","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R15 DREAM MIRROR EDITION","Oppo PAAT00","","","","86812203","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO R15 DREAM MIRROR EDITION","Oppo PAAM01","","","","86812103","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R15 DREAM MIRROR EDITION","Oppo PAAT00","","","","86044004","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86652103","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86652003","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86651103","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86651003","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO R11T","Oppo R11t","","","","86629603","Device is Blocked","TAC Not blocked","Unknown"
